AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190706_193000.WAV,GRABADOR-SDZG-AM-24,20190706_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 19:30,60.00046875,,Recorded at 19:30:00 06/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:56:45-08:00,WAV,WAV,audio/x-wav
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190707_054000.WAV,GRABADOR-SDZG-AM-24,20190707_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,07.07.2019 05:40,60.00046875,,Recorded at 05:40:00 07/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:02:01-08:00,WAV,WAV,audio/x-wav
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190709_015000.WAV,GRABADOR-SDZG-AM-24,20190709_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,09.07.2019 01:50,60.00046875,,Recorded at 01:50:00 09/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:24:53-08:00,WAV,WAV,audio/x-wav
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190709_043000.WAV,GRABADOR-SDZG-AM-24,20190709_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,09.07.2019 04:30,60.00046875,,Recorded at 04:30:00 09/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:26:16-08:00,WAV,WAV,audio/x-wav
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190710_172000.WAV,GRABADOR-SDZG-AM-24,20190710_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10.07.2019 17:20,60.00046875,,Recorded at 17:20:00 10/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:44:14-08:00,WAV,WAV,audio/x-wav
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190711_141000.WAV,GRABADOR-SDZG-AM-24,20190711_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.07.2019 14:10,60.00046875,,Recorded at 14:10:00 11/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:48:43-08:00,WAV,WAV,audio/x-wav
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190711_185000.WAV,GRABADOR-SDZG-AM-24,20190711_185000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.07.2019 18:50,60.00046875,,Recorded at 18:50:00 11/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:50:43-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_224000.WAV,GRABADOR-SDZG-AM-25,20190616_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 22:40,60.00046875,,Recorded at 22:40:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 16:02:34-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190617_104000.WAV,GRABADOR-SDZG-AM-25,20190617_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 10:40,60.00046875,,Recorded at 10:40:00 17/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 16:08:46-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190619_080000.WAV,GRABADOR-SDZG-AM-25,20190619_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 08:00,60.00046875,,Recorded at 08:00:00 19/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:32:12-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190619_174000.WAV,GRABADOR-SDZG-AM-25,20190619_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 17:40,60.00046875,,Recorded at 17:40:00 19/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:37:11-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190620_071000.WAV,GRABADOR-SDZG-AM-25,20190620_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 07:10,60.00046875,,Recorded at 07:10:00 20/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 16:44:09-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190621_160000.WAV,GRABADOR-SDZG-AM-25,20190621_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 16:00,60.00046875,,Recorded at 16:00:00 21/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 17:00:59-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190623_153000.WAV,GRABADOR-SDZG-AM-25,20190623_153000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 15:30,60.00046875,,Recorded at 15:30:00 23/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:25:32-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190623_232000.WAV,GRABADOR-SDZG-AM-25,20190623_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 23:20,60.00046875,,Recorded at 23:20:00 23/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:29:30-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190624_014000.WAV,GRABADOR-SDZG-AM-25,20190624_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 01:40,60.00046875,,Recorded at 01:40:00 24/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:30:43-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190624_032000.WAV,GRABADOR-SDZG-AM-25,20190624_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 03:20,60.00046875,,Recorded at 03:20:00 24/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:31:35-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190624_213000.WAV,GRABADOR-SDZG-AM-25,20190624_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 21:30,60.00046875,,Recorded at 21:30:00 24/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 17:40:59-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190626_205000.WAV,GRABADOR-SDZG-AM-25,20190626_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 20:50,60.00046875,,Recorded at 20:50:00 26/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:05:29-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190627_054000.WAV,GRABADOR-SDZG-AM-25,20190627_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 05:40,60.00046875,,Recorded at 05:40:00 27/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:10:03-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190627_095000.WAV,GRABADOR-SDZG-AM-25,20190627_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 09:50,60.00046875,,Recorded at 09:50:00 27/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:12:12-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190628_194000.WAV,GRABADOR-SDZG-AM-25,20190628_194000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 19:40,60.00046875,,Recorded at 19:40:00 28/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:29:32-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190629_024000.WAV,GRABADOR-SDZG-AM-25,20190629_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 02:40,60.00046875,,Recorded at 02:40:00 29/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:33:10-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190629_043000.WAV,GRABADOR-SDZG-AM-25,20190629_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 04:30,60.00046875,,Recorded at 04:30:00 29/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:34:06-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190630_145000.WAV,GRABADOR-SDZG-AM-25,20190630_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 14:50,60.00046875,,Recorded at 14:50:00 30/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 18:51:55-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190630_180000.WAV,GRABADOR-SDZG-AM-25,20190630_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 18:00,60.00046875,,Recorded at 18:00:00 30/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 18:53:33-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190701_000000.WAV,GRABADOR-SDZG-AM-25,20190701_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 00:00,60.00046875,,Recorded at 00:00:00 01/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 18:56:40-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190701_110000.WAV,GRABADOR-SDZG-AM-25,20190701_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 11:00,60.00046875,,Recorded at 11:00:00 01/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 19:02:22-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190701_125000.WAV,GRABADOR-SDZG-AM-25,20190701_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 12:50,60.00046875,,Recorded at 12:50:00 01/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 19:03:19-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190702_130000.WAV,GRABADOR-SDZG-AM-25,20190702_130000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 13:00,60.00046875,,Recorded at 13:00:00 02/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.8V.,AudioMoth 24E144035BA455E9,2019:12:08 19:15:50-08:00,WAV,WAV,audio/x-wav
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190703_060000.WAV,GRABADOR-SDZG-AM-25,20190703_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 06:00,60.00046875,,Recorded at 06:00:00 03/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.7V.,AudioMoth 24E144035BA455E9,2019:12:08 19:24:39-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190612_034000.WAV,GRABADOR-SDZG-AM-26,20190612_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 03:40,60.00046875,,Recorded at 03:40:00 12/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:30:13-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190612_070000.WAV,GRABADOR-SDZG-AM-26,20190612_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 07:00,60.00046875,,Recorded at 07:00:00 12/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:30:51-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190613_144000.WAV,GRABADOR-SDZG-AM-26,20190613_144000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 14:40,60.00046875,,Recorded at 14:40:00 13/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:36:48-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190613_212000.WAV,GRABADOR-SDZG-AM-26,20190613_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 21:20,60.00046875,,Recorded at 21:20:00 13/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:38:03-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190614_205000.WAV,GRABADOR-SDZG-AM-26,20190614_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 20:50,60.00046875,,Recorded at 20:50:00 14/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:42:27-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190615_062000.WAV,GRABADOR-SDZG-AM-26,20190615_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 06:20,60.00046875,,Recorded at 06:20:00 15/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:44:14-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190615_195000.WAV,GRABADOR-SDZG-AM-26,20190615_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 19:50,60.00046875,,Recorded at 19:50:00 15/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:46:47-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190619_231000.WAV,GRABADOR-SDZG-AM-26,20190619_231000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 23:10,60.00046875,,Recorded at 23:10:00 19/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:52:01-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190620_080000.WAV,GRABADOR-SDZG-AM-26,20190620_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 08:00,60.00046875,,Recorded at 08:00:00 20/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:53:40-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190620_105000.WAV,GRABADOR-SDZG-AM-26,20190620_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 10:50,60.00046875,,Recorded at 10:50:00 20/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:54:12-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190620_173000.WAV,GRABADOR-SDZG-AM-26,20190620_173000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 17:30,60.00046875,,Recorded at 17:30:00 20/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:55:27-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190621_003000.WAV,GRABADOR-SDZG-AM-26,20190621_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 00:30,60.00046875,,Recorded at 00:30:00 21/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:56:45-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190621_051000.WAV,GRABADOR-SDZG-AM-26,20190621_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 05:10,60.00046875,,Recorded at 05:10:00 21/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:57:38-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190621_093000.WAV,GRABADOR-SDZG-AM-26,20190621_093000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 09:30,60.00046875,,Recorded at 09:30:00 21/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:58:27-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190623_182000.WAV,GRABADOR-SDZG-AM-26,20190623_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 18:20,60.00046875,,Recorded at 18:20:00 23/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:09:12-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190623_221000.WAV,GRABADOR-SDZG-AM-26,20190623_221000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 22:10,60.00046875,,Recorded at 22:10:00 23/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:09:55-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190625_045000.WAV,GRABADOR-SDZG-AM-26,20190625_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 04:50,60.00046875,,Recorded at 04:50:00 25/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:15:41-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190626_123000.WAV,GRABADOR-SDZG-AM-26,20190626_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 12:30,60.00046875,,Recorded at 12:30:00 26/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:21:40-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190627_151000.WAV,GRABADOR-SDZG-AM-26,20190627_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 15:10,60.00046875,,Recorded at 15:10:00 27/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:26:43-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190627_165000.WAV,GRABADOR-SDZG-AM-26,20190627_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 16:50,60.00046875,,Recorded at 16:50:00 27/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:27:01-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190703_014000.WAV,GRABADOR-SDZG-AM-26,20190703_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 01:40,60.00046875,,Recorded at 01:40:00 03/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:51:27-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190703_022000.WAV,GRABADOR-SDZG-AM-26,20190703_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 02:20,60.00046875,,Recorded at 02:20:00 03/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:51:35-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190704_110000.WAV,GRABADOR-SDZG-AM-26,20190704_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 11:00,60.00046875,,Recorded at 11:00:00 04/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:57:48-08:00,WAV,WAV,audio/x-wav
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190705_135000.WAV,GRABADOR-SDZG-AM-26,20190705_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 13:50,60.00046875,,Recorded at 13:50:00 05/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:02:53-08:00,WAV,WAV,audio/x-wav
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190617_133000.WAV,GRABADOR-SDZG-AM-27,20190617_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 13:30,60.00046875,,Recorded at 13:30:00 17/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:18:38-08:00,WAV,WAV,audio/x-wav
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190617_160000.WAV,GRABADOR-SDZG-AM-27,20190617_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 16:00,60.00046875,,Recorded at 16:00:00 17/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:19:06-08:00,WAV,WAV,audio/x-wav
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190618_075000.WAV,GRABADOR-SDZG-AM-27,20190618_075000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 07:50,60.00046875,,Recorded at 07:50:00 18/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:22:03-08:00,WAV,WAV,audio/x-wav
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190618_111000.WAV,GRABADOR-SDZG-AM-27,20190618_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 11:10,60.00046875,,Recorded at 11:10:00 18/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:22:40-08:00,WAV,WAV,audio/x-wav
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190619_124000.WAV,GRABADOR-SDZG-AM-27,20190619_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 12:40,60.00046875,,Recorded at 12:40:00 19/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:27:26-08:00,WAV,WAV,audio/x-wav
